鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
太平區,房地(土地+建物),臺中市太平區永豐路108巷28弄1~30號,152.4,工,,,1050702,土地1建物1車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,0670909,89.47,0,0,1,無,無,5762625,64408,,0.0,0,承購前曾發生火災,RPQNMLSJQHLFFHL17CA
太平區,房地(土地+建物)+車位,臺中市太平區宜欣十街31~60號,13.32,住,,,1050619,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821026,120.34,3,2,2,有,有,3630000,30165,坡道平面,0.0,0,,RPSNMLTJQHLFFHL47CA
太平區,房地(土地+建物),臺中市太平區永成北路151~180號,36.46,住,,,1050621,土地1建物1車位0,一層，二層，三層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810526,198.3,3,2,2,有,有,9000000,45386,,0.0,0,,RPTNMLRKQHLFFHL47CA
大肚區,土地,社腳段社腳小段121~150地號,1247.24,,山坡地保育區,丁種建築用地,1050324,土地25建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33956100,27225,,0.0,0,,RPTNMLMLPHLFFIL07CA
龍井區,房地(土地+建物),臺中市龍井區新興路1~30號,6.1,,鄉村區,乙種建築用地,1050704,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770801,23.07,1,0,1,有,有,820000,35544,,0.0,0,,RPUNMLKLPHLFFIL96CA
大肚區,土地,社腳段社腳小段121~150地號,954.1,,山坡地保育區,丁種建築用地,1050324,土地25建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25975800,27225,,0.0,0,,RPXNMLMLPHLFFIL47CA
大肚區,土地,社腳段社腳小段121~150地號,825.64,,山坡地保育區,丁種建築用地,1050324,土地25建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22478400,27225,,0.0,0,,RPOOMLMLPHLFFIL66CA
大雅區,房地(土地+建物),臺中市大雅區神林南路115巷61~90號,19.87,住,,,1050603,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,108.55,3,1,2,有,有,4000000,36849,,0.0,0,,RPQNMLMKQHLFFFL09CA
大雅區,房地(土地+建物),臺中市大雅區春亭二街42巷1~30號,101.2,農,,,1050621,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940801,170.17,4,3,3,有,無,10200000,59940,,0.0,0,,RPRNMLPKQHLFFFL86CA
霧峰區,土地,萬斗六段1~30地號,2500.0,,山坡地保育區,農牧用地,1050707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,400,,0.0,0,,RPWOMLLLPHLFFGL17CA
大里區,房地(土地+建物),臺中市大里區中興路二段671巷8弄31~60號,3.58,住,,,1050623,土地1建物1車位0,十一層,十六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0841222,35.629999999999995,1,1,1,有,有,1250000,35083,,0.0,0,,RPOPMLLLPHLFFGL09CA
大里區,房地(土地+建物),臺中市大里區新光路61~90號,74.11,住,,,1050622,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0771230,177.92,6,3,3,有,無,11700000,65760,,0.0,0,,RPQNMLPLPHLFFGL86CA
大雅區,房地(土地+建物)+車位,臺中市大雅區學府路467巷1~30號,24.33,住,,,1030330,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041209,143.38,2,2,2,有,有,7480000,61774,坡道平面,40.91,1150000,,RPRNMLLKQHLFFFL09CA
大里區,房地(土地+建物),臺中市大里區公園街421巷1~30號,18.07,住,,,1050615,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831108,127.65,1,2,1,有,無,4750000,37211,,0.0,0,,RPOOMLTLPHLFFGL17CA
大里區,房地(土地+建物),臺中市大里區公園街421巷1~30號,18.07,住,,,1050615,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831108,127.78999999999999,2,1,2,有,無,4750000,37170,,0.0,0,,SPOOMLTLPHLFFGL27CA
大里區,房地(土地+建物),臺中市大里區東明路175巷61~90號,82.0,住,,,1050519,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0770618,125.0,4,3,3,有,無,7500000,60000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSQMLRLPHLFFGL57CA
大里區,房地(土地+建物),臺中市大里區甲堤九街1~30號,121.55,,鄉村區,乙種建築用地,1050701,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040828,293.37,4,2,6,有,無,26860000,91557,,0.0,0,,RPVQMLRLPHLFFGL87CA
大里區,房地(土地+建物)+車位,臺中市大里區內新街31~60號,11.54,住,,,1050618,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831104,117.41,2,1,1,有,有,3930000,33472,坡道機械,0.0,0,,RPSOMLSLPHLFFGL47CA
霧峰區,土地,舊正東段241~270地號,1000.0,,特定農業區,農牧用地,1050614,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4235000,4235,,0.0,0,,RPVNMLOJQHLFFGL17CA
烏日區,房地(土地+建物),臺中市烏日區興祥街191巷1~30號,16.56,商,,,1050627,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860509,129.39,3,2,2,有,有,4800000,37097,,0.0,0,,RPWOMLPJQHLFFGL47CA
大里區,房地(土地+建物),臺中市大里區向學一路91~120號,18.96,住,,,1050702,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821202,114.94,3,2,2,有,有,3350000,29146,,0.0,0,,RPTNMLSJQHLFFGL37CA
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路321巷1~30號,12.83,住,,,1050614,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810812,97.3,3,2,2,有,有,3800000,39054,坡道機械,0.0,0,,RPSNMLLLPHLFFHL76CA
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段301~330號,17.47,住,,,1050315,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030106,134.77,3,2,2,有,有,6000000,44520,坡道平面,32.62,0,,RPTNMLLLPHLFFHL86CA
太平區,房地(土地+建物),臺中市太平區宜欣二路61~90號,106.0,住,,,1050705,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0660228,110.67,4,2,2,有,無,3000000,27108,,0.0,0,含增建或未登記建物。,RPPNMLMLPHLFFHL56CA
太平區,土地,宜欣段2161~2190地號,147.96,住,,,1050528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10100000,68262,,0.0,0,,RPVNMLNLPHLFFHL27CA
太平區,房地(土地+建物),臺中市太平區永平路三段178巷1~30號,227.01,工,,,1050702,土地1建物1車位0,一層，二層，騎樓,二層,廠辦,住家用,磚造,0610701,127.05,5,2,3,有,無,12500000,98386,,0.0,0,,RPWNMLNLPHLFFHL37CA
太平區,房地(土地+建物),臺中市太平區振福路369巷1~30號,89.81,住,,,1050619,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940706,225.73000000000002,5,2,3,有,有,10580000,46870,,0.0,0,,RPRNMLPLPHLFFHL07CA
外埔區,土地,馬鳴段571~600地號,4897.04,,特定農業區,農牧用地,1050613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16294840,3327,,0.0,0,,RPQNMLRLPHLFFBL66DA
外埔區,土地,二崁段211~240地號,74.29,農,,,1050629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,726556,9780,,0.0,0,向政府機關承購之案件。,RPPNMLKKQHLFFBL48DA
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里朝富路211~240號,17.04,其他,,,1050701,土地1建物1車位3,三層,三十四層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1040924,313.52,2,0,0,有,有,27030000,86215,坡道機械,0.0,0,,RPPNMLLJPHLFFCB67CD
西區,房地(土地+建物),臺中市西區臺灣大道一段721~750號,4.55,商,,,1050624,土地5建物1車位0,五層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0720118,40.37,1,0,1,有,有,500000,12385,,0.0,0,本買賣案件係屬二親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPVOMLLLPHLFFAB08CA
西區,房地(土地+建物),臺中市西區美村路一段721~750號,21.88,住,,,1050131,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0720523,80.38,3,2,2,有,無,4251688,52895,,0.0,0,,RPWOMLLLPHLFFAB18CA
西區,房地(土地+建物),臺中市西區民族路331~360號,3.38,住,,,1050620,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800420,25.0,1,1,1,有,有,800000,32000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOPMLLLPHLFFAB47CA
西區,房地(土地+建物),臺中市西區中美街419巷1~30號,97.0,住,,,1050624,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0670203,171.6,4,2,6,有,無,21500000,125291,,0.0,0,,RPUPMLMLPHLFFAB18CA
南區,房地(土地+建物),臺中市南區五權南路181~210號,7.57,住,,,1050513,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970730,63.510000000000005,2,0,2,有,有,4200000,66131,,0.0,0,,RPXPMLMLPHLFFAB48CA
西區,房地(土地+建物)+車位,臺中市西區館前路1~30號,12.08,住,,,1050425,土地1建物1車位4,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870120,222.37,4,2,2,有,有,17300000,77795,坡道機械,0.0,0,,RPOOMLMLPHLFFAB47CA
南區,房地(土地+建物),臺中市南區仁義街61~90號,3.3,住,,,1050710,土地1建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,30.27,1,0,1,有,有,1280000,42286,,0.0,0,,RPSNMLPLPHLFFAB08CA
西區,房地(土地+建物),臺中市西區安龍里五權路1~30號,3.55,住,,,1050629,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0721130,32.0,1,1,1,有,有,1280000,40000,,0.0,0,,RPQOMLPLPHLFFAB97CA
西區,房地(土地+建物)+車位,臺中市西區三民西路61~90號,24.53,商,,,1050707,土地2建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041214,197.09,3,2,2,有,有,13280000,67380,坡道平面,46.66,0,,RPTPMLPLPHLFFAB38CA
東區,房地(土地+建物),臺中市東區自由路三段311巷1~30號,112.0,住,,,1050616,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031217,218.23,5,3,4,有,無,17500000,80191,,0.0,0,,RPSOMLRLPHLFFAB38CA
南區,房地(土地+建物),臺中市南區大慶街一段61~90號,3.54,住,,,1050613,土地1建物1車位0,八層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850926,72.94999999999999,1,1,1,有,有,3000000,41124,,0.0,0,,RPUOMLRLPHLFFAB58CA
南區,房地(土地+建物),臺中市南區五權南路481~510號,5.16,住,,,1050630,土地1建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970121,67.03,2,0,2,有,有,4100000,61167,,0.0,0,,RPOQMLLJQHLFFAB47CA
中區,房地(土地+建物),臺中市中區興中街91~120號,150.0,商,,,1050421,土地3建物1車位0,一層，二層，騎樓,二層,店面(店鋪),商業用,磚造,0470731,219.6,5,4,4,有,無,19000000,86521,,0.0,0,含增建。,RPQOMLMJQHLFFAB57CA
南區,房地(土地+建物),臺中市南區大慶街二段7巷1~30號,11.86,住,,,1050608,土地1建物2車位0,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0820331,109.36999999999999,3,2,2,有,有,5100000,46626,,0.0,0,,RPPQMLTLPHLFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區工學路59巷1~30號,8.3,住,,,1050604,土地1建物1車位1,一層,十二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840706,70.77000000000001,0,0,0,無,有,4350000,61467,坡道機械,0.0,0,,RPVQMLTLPHLFFAB09CA
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段211~240號,15.89,住,,,1050627,土地1建物2車位2,四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850712,300.09,4,2,2,有,有,16800000,55983,坡道平面,0.0,0,,RPVNMLLJQHLFFAB87CA
南區,車位,臺中市南區樹義路241~270號,0.0,,,,1050614,土地0建物0車位1,,,其他,,,,33.06,0,0,0,有,無,1200000,,坡道平面,33.06,1200000,,RPOOMLSJQHLFFAB97CA
西區,房地(土地+建物),臺中市西區昇平里華美街61~90號,70.0,住,,,1050617,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0760828,174.38,9,2,5,有,無,16600000,95194,,0.0,0,,RPRNMLOJQHLFFAB77CA
南區,房地(土地+建物),臺中市南區樹義路241~270號,20.49,住,,,1050614,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041105,143.49,3,2,2,有,有,9150000,63768,,0.0,0,,RPUNMLOJQHLFFAB08CA
南區,房地(土地+建物),臺中市南區忠明南路730巷1~30號,8.4,住,,,1050617,土地1建物1車位0,五層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840429,85.94,2,2,2,有,有,4000000,46544,,0.0,0,,RPXOMLOJQHLFFAB48CA
南區,房地(土地+建物),臺中市南區樹義里大慶街一段257之7巷1~30號,72.94,住,,,1050616,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041225,176.76,3,2,4,有,有,16350000,92498,,0.0,0,,RPTNMLLKQHLFFAB77CA
東區,土地,花園段三小段1~30地號,1.0,住,,,1050623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,92100,0,,0.0,0,向政府機關承購之案件。,RPQNMLNKQHLFFAB67CA
南區,房地(土地+建物),臺中市南區學府路168巷1~30號,3.88,住,,,1050702,土地3建物1車位0,十四層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860428,43.01,1,0,1,有,有,1600000,37201,,0.0,0,,RPWOMLMKQHLFFAB28CA
北屯區,土地,鑫新平段1~30地號,356.26,住,,,1050607,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,57000000,159996,,0.0,0,,RPTNMLLLPHLFFBB87CA
北區,房地(土地+建物),臺中市北區崇德路一段151~180號,11.84,住,,,1050531,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741024,94.79,5,1,2,有,有,6150000,64880,,0.0,0,,RPUNMLLLPHLFFBB97CA
北區,房地(土地+建物),臺中市北區錦南街31~60號,21.38,住,,,1050616,土地8建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0740323,86.99,3,2,1,有,有,2800000,32188,,0.0,0,,RPOOMLLLPHLFFBB47CA
北區,房地(土地+建物),臺中市北區精武路331~360號,29.23,住,,,1050604,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0741209,293.44,10,0,10,有,有,16000000,54526,,0.0,0,,RPPQMLLLPHLFFBB77CA
北區,房地(土地+建物),臺中市北區柳川西路四段1~30號,2.85,商,,,1050705,土地3建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740713,34.6,1,1,1,有,有,1280000,36994,,0.0,0,,RPQQMLLLPHLFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區松竹二路1~30號,142.22,住,,,1050605,土地1建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,0930115,189.73,4,3,3,有,無,17000000,89601,,0.0,0,,RPRQMLLLPHLFFBB97CA
北屯區,土地,大貴段181~210地號,567.38,農,,,1050630,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4446000,7836,,0.0,0,,RPPNMLPLPHLFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段133巷1~30號,20.72,住,,,1050625,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680926,50.99,3,2,1,有,無,2300000,45107,,0.0,0,,RPWQMLMLPHLFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區昌平東五路301~330號,156.31,住,,,1050604,土地4建物1車位0,全,三層,透天厝,見其它登記事項,鋼筋混凝土造,0940311,271.69,4,2,4,有,有,35300000,129927,,0.0,0,,RPTQMLMLPHLFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段481~510號,25.02,住,,,1050618,土地1建物1車位2,十三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040805,223.51,4,2,2,有,有,9630000,43085,坡道平面,61.18,0,,RPTOMLPLPHLFFBB38CA
北區,房地(土地+建物),臺中市北區建興里衛道路61~90號,8.4,住,,,1050618,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830531,46.18,1,1,1,有,有,2000000,43309,,0.0,0,,RPWNMLPLPHLFFBB58CA
北區,房地(土地+建物),臺中市北區英才路102巷181~210號,80.97,住,,,1050624,土地5建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,0950626,262.26,5,2,3,有,有,20200000,77023,,0.0,0,,RPXOMLPLPHLFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區大連北街1~30號,17.69,住,,,1050628,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810817,133.0,3,2,2,有,無,4600000,34586,,0.0,0,,RPQPMLPLPHLFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區熱河路三段181~210號,24.1,商,,,1050625,土地1建物1車位2,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020207,290.2,4,2,2,有,有,18400000,63405,坡道平面,59.62,0,,RPTPMLPLPHLFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區進化路571~600號,15.56,住,,,1050619,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,145.03,4,2,2,有,有,6100000,42060,坡道機械,0.0,0,,RPSRMLPLPHLFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平一街31~60號,20.35,住,,,1050625,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),見其它登記事項,鋼筋混凝土造,0880118,173.2,4,2,2,有,有,7200000,41570,坡道機械,0.0,0,,RPQNMLRLPHLFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區后庄一街151~180號,24.44,住,,,1050626,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820805,125.79,3,2,2,有,有,5500000,43724,,0.0,0,,RPSOMLQLPHLFFBB38CA
北區,房地(土地+建物)+車位,臺中市北區進化北路301~330號,8.5,商,,,1050326,土地2建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,108.02,2,2,1,有,有,5980000,55360,坡道機械,0.0,0,,RPTQMLRLPHLFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區文昌東四街71巷1~30號,22.68,住,,,1050619,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731102,73.65,3,2,1,有,有,3650000,49559,,0.0,0,,RPXQMLRLPHLFFBB56CA
北屯區,房地(土地+建物)+車位,臺中市北屯區仁美里崇德十六路241~270號,22.62,商,,,1050707,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050218,219.9,4,2,2,有,有,11880000,55511,坡道平面,34.71,1600000,,RPRRMLRLPHLFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區仁美里崇德十六路241~270號,22.62,商,,,1050623,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050218,219.9,4,2,2,有,有,11500000,53729,坡道平面,34.71,1550000,,RPSRMLRLPHLFFBB78CA
